	mouseSampleTag5	mouseSampleTag6	mouseSampleTag7	mouseSampleTag8	mouseSampleTag9	TagIDs
Aoki_843124	1.4510840471962	0.609141655891915	-0.417845123880401	-0.821190289603856	-0.821190289603856	mouseSampleTag5
Aoki_766020	1.4378355083199	0.542390433485208	-0.225184228032219	-1.03187114613508	-0.723170567637806	mouseSampleTag5
Aoki_727592	1.39766420630141	0.586896921595017	-0.152102965980542	-0.916229080957942	-0.916229080957942	mouseSampleTag5
Aoki_309082	1.32126190522048	0.74757218612886	-0.266361000394209	-0.901236545477565	-0.901236545477565	mouseSampleTag5
Aoki_732971	1.33893979960815	0.694919008207975	-0.198045142702823	-0.917906832556649	-0.917906832556649	mouseSampleTag5
Aoki_821080	1.3106227261261	0.710166670249304	-0.146507114782257	-0.937141140796571	-0.937141140796571	mouseSampleTag5
Aoki_555461	1.23242573778982	0.865695257386486	-0.290987592151185	-0.819426416211004	-0.987706986814114	mouseSampleTag5
Aoki_82937	1.23704622733757	0.844987864452681	-0.23885071788279	-0.921591686953732	-0.921591686953732	mouseSampleTag5
Aoki_320129	1.19283411858678	0.916555729087881	-0.291711926187072	-0.908838960743793	-0.908838960743793	mouseSampleTag5
Aoki_712827	1.20265583782754	0.905097554440438	-0.291453856174832	-0.908149768046574	-0.908149768046574	mouseSampleTag5
Aoki_169442	1.20592636812253	0.935571049337846	-0.406393578853297	-0.867551919303538	-0.867551919303538	mouseSampleTag5
Aoki_622707	1.21306688931601	0.924043381194697	-0.393832687229837	-0.871638791640433	-0.871638791640433	mouseSampleTag5
Aoki_336444	1.267089337138	0.860854177439098	-0.399439802775982	-0.864251855900558	-0.864251855900558	mouseSampleTag5
Aoki_86766	1.31322075682662	0.814462832983463	-0.447071356055286	-0.8403061168774	-0.8403061168774	mouseSampleTag5
Aoki_545960	1.31334991410986	0.802097038517902	-0.399592580126023	-0.857927186250869	-0.857927186250869	mouseSampleTag5
Aoki_627836	1.28035870335859	0.886943913196867	-0.706866619591347	-0.667309266694792	-0.793126730269318	mouseSampleTag5
Aoki_353502	1.19626355130561	0.985692804878423	-0.768922798551748	-0.644110759080534	-0.768922798551748	mouseSampleTag5
Aoki_460486	1.23450872041292	0.942654017342464	-0.760790115414229	-0.655582506926921	-0.760790115414229	mouseSampleTag5
Aoki_667894	1.28122864290402	0.888431786199547	-0.723220143034521	-0.723220143034521	-0.723220143034521	mouseSampleTag5
Aoki_426399	1.27783921272024	0.892638176474376	-0.723492463064871	-0.723492463064871	-0.723492463064871	mouseSampleTag5
Aoki_854693	1.27824720200921	0.892132812383262	-0.723460004797491	-0.723460004797491	-0.723460004797491	mouseSampleTag5
Aoki_584531	1.27325746653091	0.898295455754096	-0.723850974095	-0.723850974095	-0.723850974095	mouseSampleTag5
Aoki_702565	1.27316571391952	0.898408410569823	-0.723858041496446	-0.723858041496446	-0.723858041496446	mouseSampleTag5
Aoki_421907	1.27051795536449	0.901662361897615	-0.724060105754037	-0.724060105754037	-0.724060105754037	mouseSampleTag5
Aoki_807181	1.27081507936024	0.901297755770644	-0.724037611710293	-0.724037611710293	-0.724037611710293	mouseSampleTag5
Aoki_166402	1.24308363414396	0.934749720002831	-0.725944451382263	-0.725944451382263	-0.725944451382263	mouseSampleTag5
Aoki_213883	1.24180551469629	0.936263954587897	-0.726023156428064	-0.726023156428064	-0.726023156428064	mouseSampleTag5
Aoki_558397	1.24470482868352	0.932825610095149	-0.72584347959289	-0.72584347959289	-0.72584347959289	mouseSampleTag5
Aoki_293318	1.24677695287053	0.930360723500625	-0.725712558790386	-0.725712558790386	-0.725712558790386	mouseSampleTag5
Aoki_347405	1.24648694076166	0.930706084812716	-0.725731008524791	-0.725731008524791	-0.725731008524791	mouseSampleTag5
Aoki_245782	1.26299605999477	0.91084724820707	-0.724614436067279	-0.724614436067279	-0.724614436067279	mouseSampleTag5
Aoki_178864	1.26168450771902	0.912439895456508	-0.724708134391844	-0.724708134391844	-0.724708134391844	mouseSampleTag5
Aoki_710360	1.26056706852602	0.913794764646477	-0.724787277724164	-0.724787277724164	-0.724787277724164	mouseSampleTag5
Aoki_621636	1.2515045661038	0.924713370775088	-0.725405978959628	-0.725405978959628	-0.725405978959628	mouseSampleTag5
Aoki_336731	1.2539617480086	0.921765078518024	-0.725242275508875	-0.725242275508875	-0.725242275508875	mouseSampleTag5
Aoki_809508	1.25482579322844	0.920726200466436	-0.725183997898293	-0.725183997898293	-0.725183997898293	mouseSampleTag5
Aoki_506842	1.18306333598632	0.994219726154319	-0.580385411551085	-0.798448825294778	-0.798448825294778	mouseSampleTag5
Aoki_14563	1.20286948173318	0.978651716804673	-0.649710133278747	-0.765905532629554	-0.765905532629554	mouseSampleTag5
Aoki_495058	1.19581881140743	0.985509557573154	-0.635008794815524	-0.773159787082532	-0.773159787082532	mouseSampleTag5
Aoki_37399	1.32242490782426	0.83318404927788	-0.644990968481083	-0.755308994310527	-0.755308994310527	mouseSampleTag5
Aoki_38235	1.29268561881955	0.868981593690558	-0.616526356470744	-0.772570428019684	-0.772570428019684	mouseSampleTag5
Aoki_652112	1.25071377768134	0.92470515234074	-0.679292647657634	-0.748063141182225	-0.748063141182225	mouseSampleTag5
Aoki_793039	1.25772115010816	0.916931825563653	-0.699042744093061	-0.737805115789377	-0.737805115789377	mouseSampleTag5
Aoki_157901	1.24249360654321	0.932719016379066	-0.647346764460255	-0.763932929231012	-0.763932929231012	mouseSampleTag5
Aoki_676603	1.26779214471844	0.903526122602069	-0.667188791225427	-0.752064738047542	-0.752064738047542	mouseSampleTag5
Aoki_89051	1.26306930009425	0.908854006733871	-0.659562286882203	-0.756180509972959	-0.756180509972959	mouseSampleTag5
Aoki_698277	1.26044046912267	0.912262548166361	-0.663567306687743	-0.754567855300642	-0.754567855300642	mouseSampleTag5
Aoki_743691	1.19611750396066	0.932593774773833	-0.824429928976957	-0.943097837117807	-0.361183512639732	mouseSampleTag5
Aoki_399124	1.23787798308183	0.940540254391434	-0.697775236119677	-0.740321500676794	-0.740321500676794	mouseSampleTag5
Aoki_347230	1.23063384013937	0.949097734999598	-0.700620890360281	-0.739555342389342	-0.739555342389342	mouseSampleTag5
Aoki_738249	1.23084965738599	0.948881922982794	-0.702232953933161	-0.738749313217811	-0.738749313217811	mouseSampleTag5
Aoki_511858	1.22787426497754	0.952616480534116	-0.726830248503886	-0.726830248503886	-0.726830248503886	mouseSampleTag5
Aoki_676801	1.23402399326033	0.945432092283582	-0.72648536184797	-0.72648536184797	-0.72648536184797	mouseSampleTag5
Aoki_97105	1.21996088508697	0.961783031496563	-0.727247972194512	-0.727247972194512	-0.727247972194512	mouseSampleTag5
Aoki_477918	1.21527661411048	0.967168190723458	-0.727481601611313	-0.727481601611313	-0.727481601611313	mouseSampleTag5
Aoki_768538	1.21158178925206	0.971394637383457	-0.727658808878504	-0.727658808878504	-0.727658808878504	mouseSampleTag5
Aoki_150790	1.18525653737153	1.00065967063623	-0.70151013645794	-0.742203035774913	-0.742203035774913	mouseSampleTag5
Aoki_463636	1.20698955183319	0.976200635586789	-0.696795622516413	-0.743197282451783	-0.743197282451783	mouseSampleTag5
Aoki_560239	1.21009187518035	0.972782683581294	-0.701070200045843	-0.740902179357899	-0.740902179357899	mouseSampleTag5
Aoki_420121	1.19978849763304	0.984761339947848	-0.72818327919363	-0.72818327919363	-0.72818327919363	mouseSampleTag5
Aoki_755074	1.20544901699409	0.978368918972532	-0.727939311988874	-0.727939311988874	-0.727939311988874	mouseSampleTag5
Aoki_529966	1.20370195941574	0.980346434189725	-0.728016131201821	-0.728016131201821	-0.728016131201821	mouseSampleTag5
Aoki_821217	1.20390687847772	0.980114695427486	-0.728007191301735	-0.728007191301735	-0.728007191301735	mouseSampleTag5
Aoki_615531	1.19552817311749	0.989544463385716	-0.728357545501069	-0.728357545501069	-0.728357545501069	mouseSampleTag5
Aoki_683815	1.19466071935278	0.990515434072552	-0.728392051141776	-0.728392051141776	-0.728392051141776	mouseSampleTag5
Aoki_849373	1.19398814578626	0.991267588781333	-0.728418578189199	-0.728418578189199	-0.728418578189199	mouseSampleTag5
Aoki_343048	1.18798350790792	0.997956529824184	-0.728646679244034	-0.728646679244034	-0.728646679244034	mouseSampleTag5
Aoki_432201	1.17851071682644	1.00841413120467	-0.728974949343703	-0.728974949343703	-0.728974949343703	mouseSampleTag5
Aoki_43940	1.21891652797416	0.911985137573834	-0.878102507196262	-0.374696651155473	-0.878102507196262	mouseSampleTag5
Aoki_565588	1.18173328018081	0.956081446687333	-0.795046857835789	-0.392276033691115	-0.950491835341241	mouseSampleTag5
Aoki_246373	1.17519377478397	0.782347534444781	-0.592013699863144	-0.0810832913446891	-1.28444431802092	mouseSampleTag5
Aoki_37661	1.22886206461867	0.855625575538842	-0.741073145344408	-0.280406697038071	-1.06300779777503	mouseSampleTag5
Aoki_198312	1.25346443001566	0.790724660909577	-0.527920498435326	-0.32492178582941	-1.1913468066605	mouseSampleTag5
Aoki_438518	1.05095689210989	0.690024322954684	-1.06492613521994	0.38887105537531	-1.06492613521994	mouseSampleTag5
Aoki_658449	1.21490508001042	0.838430449836517	-0.947644856191993	-0.158045817462947	-0.947644856191993	mouseSampleTag5
Aoki_40929	1.19737482188812	0.819926648410142	-0.971741938493177	-0.073817593311904	-0.971741938493177	mouseSampleTag5
Aoki_296337	1.23032991444238	0.773716953761451	-0.970482083805856	-0.0630827005921189	-0.970482083805856	mouseSampleTag5
Aoki_884486	1.41588705186803	0.704593239916817	-0.706826763928282	-0.706826763928282	-0.706826763928282	mouseSampleTag5
Aoki_191431	1.4137674605406	0.707775699526681	-0.707181053355761	-0.707181053355761	-0.707181053355761	mouseSampleTag5
Aoki_342566	1.41225465475504	0.710040630696347	-0.707431761817129	-0.707431761817129	-0.707431761817129	mouseSampleTag5
Aoki_398339	1.45190490587575	0.648816185676734	-0.700240363850828	-0.700240363850828	-0.700240363850828	mouseSampleTag5
Aoki_606306	1.452991398568	0.647081302643003	-0.700024233737002	-0.700024233737002	-0.700024233737002	mouseSampleTag5
Aoki_714426	1.4476182999423	0.655629787612392	-0.701082695851564	-0.701082695851564	-0.701082695851564	mouseSampleTag5
Aoki_877091	1.44275556629687	0.663299805836268	-0.702018457377714	-0.702018457377714	-0.702018457377714	mouseSampleTag5
Aoki_144918	1.43578812628536	0.674181918701503	-0.703323348328953	-0.703323348328953	-0.703323348328953	mouseSampleTag5
Aoki_158202	1.43493407455023	0.67550723625888	-0.703480436936371	-0.703480436936371	-0.703480436936371	mouseSampleTag5
Aoki_430823	1.43700009836152	0.672297985672436	-0.703099361344652	-0.703099361344652	-0.703099361344652	mouseSampleTag5
Aoki_454959	1.43840354174006	0.670111719088847	-0.702838420276301	-0.702838420276301	-0.702838420276301	mouseSampleTag5
Aoki_489707	1.43228018511686	0.679613734727314	-0.703964639948059	-0.703964639948059	-0.703964639948059	mouseSampleTag5
Aoki_324742	1.42763328457827	0.686761528217044	-0.704798270931772	-0.704798270931772	-0.704798270931772	mouseSampleTag5
Aoki_484440	1.42864342243006	0.685212325324164	-0.70461858258474	-0.70461858258474	-0.70461858258474	mouseSampleTag5
Aoki_849327	1.42480980686446	0.683906877796666	-0.587551869585972	-0.760582407537576	-0.760582407537576	mouseSampleTag5
Aoki_667251	1.37842960379511	0.753560153256352	-0.604355058619894	-0.763817349215785	-0.763817349215785	mouseSampleTag5
Aoki_760441	1.38522415311862	0.736545896070266	-0.548054209490878	-0.786857919849001	-0.786857919849001	mouseSampleTag5
Aoki_718557	1.37673787399526	0.761734052307679	-0.712823975434313	-0.712823975434313	-0.712823975434313	mouseSampleTag5
Aoki_56561	1.37534580253421	0.763704712590553	-0.713016838374921	-0.713016838374921	-0.713016838374921	mouseSampleTag5
Aoki_270902	1.37579961644857	0.763062720892077	-0.712954112446881	-0.712954112446881	-0.712954112446881	mouseSampleTag5
Aoki_97680	1.36655688118709	0.77605467667377	-0.714203852620287	-0.714203852620287	-0.714203852620287	mouseSampleTag5
Aoki_582039	1.37151798334712	0.769102864644154	-0.713540282663756	-0.713540282663756	-0.713540282663756	mouseSampleTag5
Aoki_289393	1.39818482796497	0.730852671974544	-0.709679166646505	-0.709679166646505	-0.709679166646505	mouseSampleTag5
Aoki_609297	1.38531524091869	0.749502074566656	-0.711605771828448	-0.711605771828448	-0.711605771828448	mouseSampleTag5
Aoki_748308	1.38823060363405	0.74530895613693	-0.711179853256994	-0.711179853256994	-0.711179853256994	mouseSampleTag5
Aoki_261	1.4137112035093	0.706502995970204	-0.6561543677624	-0.73202991585855	-0.73202991585855	mouseSampleTag5
Aoki_218881	1.40407473994673	0.72159296745832	-0.674660837045658	-0.725503435179695	-0.725503435179695	mouseSampleTag5
Aoki_67315	1.38001279167828	0.756545446623905	-0.679765440143903	-0.728396399079141	-0.728396399079141	mouseSampleTag5
Aoki_798887	1.36993828466558	0.769375795450508	-0.651055946649433	-0.744129066733329	-0.744129066733329	mouseSampleTag5
Aoki_280562	1.35279145050931	0.795086340789722	-0.715959263766343	-0.715959263766343	-0.715959263766343	mouseSampleTag5
Aoki_459357	1.34470519323377	0.806094443168595	-0.716933212134121	-0.716933212134121	-0.716933212134121	mouseSampleTag5
Aoki_878141	1.33776074925581	0.815449553766094	-0.717736767673967	-0.717736767673967	-0.717736767673967	mouseSampleTag5
Aoki_694852	1.29396640885048	0.872458960924791	-0.722141789925089	-0.722141789925089	-0.722141789925089	mouseSampleTag5
Aoki_43217	1.30462331510882	0.858890849763278	-0.721171388290698	-0.721171388290698	-0.721171388290698	mouseSampleTag5
Aoki_711238	1.31127266780143	0.850328148776008	-0.720533605525813	-0.720533605525813	-0.720533605525813	mouseSampleTag5
Aoki_632511	1.32048292690249	0.837849058912239	-0.687456422247712	-0.735437781783507	-0.735437781783507	mouseSampleTag5
Aoki_796208	1.30120837147321	0.862937899327166	-0.695323240972809	-0.734411514913784	-0.734411514913784	mouseSampleTag5
Aoki_74807	1.38717890789641	0.705498601378987	-0.837939614145174	-0.41679828098505	-0.837939614145174	mouseSampleTag5
Aoki_207662	1.32718943487318	0.825776781196143	-0.761574021542876	-0.629818172983573	-0.761574021542876	mouseSampleTag5
Aoki_744506	1.37260510914317	0.763628594339486	-0.756164505884057	-0.62390469171454	-0.756164505884057	mouseSampleTag5
Aoki_882673	1.36856664269627	0.769668917621558	-0.754812588926247	-0.628610382465338	-0.754812588926247	mouseSampleTag5
Aoki_231930	1.63647887874639	0.249625978183582	-0.406850958514527	-0.739626949207724	-0.739626949207724	mouseSampleTag5
Aoki_874379	1.63185749411051	0.270724827952622	-0.439014379861413	-0.73178397110086	-0.73178397110086	mouseSampleTag5
Aoki_126094	1.63798287680589	0.268611267010436	-0.48684900665908	-0.709872568578622	-0.709872568578622	mouseSampleTag5
Aoki_61615	1.63874172011346	0.259453413812751	-0.457306047406274	-0.720444543259969	-0.720444543259969	mouseSampleTag5
Aoki_554269	1.6477205795769	0.238766928964397	-0.46203813862466	-0.712224684958317	-0.712224684958317	mouseSampleTag5
Aoki_463949	1.66872810347811	0.201343790251969	-0.545535997414461	-0.662267948157811	-0.662267948157811	mouseSampleTag5
Aoki_635942	1.66579033048525	0.207796535277513	-0.535632285141865	-0.668977290310447	-0.668977290310447	mouseSampleTag5
Aoki_794736	1.65043544481561	0.250693681659894	-0.558647355659044	-0.671240885408232	-0.671240885408232	mouseSampleTag5
Aoki_111463	1.65290245467861	0.2423967713107	-0.543181627312769	-0.676058799338272	-0.676058799338272	mouseSampleTag5
Aoki_669259	1.65612251201529	0.23461288336745	-0.546228301325033	-0.672253547028853	-0.672253547028853	mouseSampleTag5
Aoki_68677	1.66540871139574	0.186584423666021	-0.457818486173583	-0.62588046112006	-0.768294187768117	mouseSampleTag5
Aoki_279215	1.6630096245346	0.208257013508257	-0.497752737899555	-0.686756950071648	-0.686756950071648	mouseSampleTag5
Aoki_797885	1.65331387798608	0.236260299353223	-0.512751930839044	-0.688411123250127	-0.688411123250127	mouseSampleTag5
Aoki_786978	1.66565529774112	0.193427819227016	-0.464528305175884	-0.697277405896124	-0.697277405896124	mouseSampleTag5
Aoki_475896	1.67050578549973	0.189435287652191	-0.503367721071534	-0.678286676040194	-0.678286676040194	mouseSampleTag5
Aoki_775183	1.67284996167885	0.182109565591789	-0.498734923566624	-0.678112301852005	-0.678112301852005	mouseSampleTag5
Aoki_670299	1.66936463824331	0.203731645865141	-0.585907157355767	-0.64359456337634	-0.64359456337634	mouseSampleTag5
Aoki_514002	1.67101682951435	0.199443241123565	-0.589642040876626	-0.640409014880644	-0.640409014880644	mouseSampleTag5
Aoki_725581	1.67318358879136	0.193473510935878	-0.590020660840223	-0.638318219443509	-0.638318219443509	mouseSampleTag5
Aoki_288333	1.68080366681587	0.1713080634588	-0.579835758504886	-0.636137985884893	-0.636137985884893	mouseSampleTag5
Aoki_299994	1.67493626479879	0.187694759197386	-0.576949726821935	-0.642840648587119	-0.642840648587119	mouseSampleTag5
Aoki_870163	1.67458202906321	0.1886306779993	-0.576302624872479	-0.643455041095014	-0.643455041095014	mouseSampleTag5
Aoki_470662	1.69635757660725	0.124043145024391	-0.567095709423062	-0.626652506104291	-0.626652506104291	mouseSampleTag5
Aoki_725558	1.69519795101757	0.12747876072666	-0.565371960822622	-0.628652375460803	-0.628652375460803	mouseSampleTag5
Aoki_869720	1.69403269569945	0.13187727662197	-0.576534035833223	-0.624687968244099	-0.624687968244099	mouseSampleTag5
Aoki_666980	1.69393411487006	0.131661483342612	-0.56920950422027	-0.628193046996199	-0.628193046996199	mouseSampleTag5
Aoki_162943	1.69264452880841	0.135734699634335	-0.571101292406861	-0.628638968017944	-0.628638968017944	mouseSampleTag5
Aoki_820606	1.69266093418334	0.135830853951229	-0.573090292262374	-0.627700747936099	-0.627700747936099	mouseSampleTag5
Aoki_372453	1.68863754500144	0.148405949306484	-0.580002653238562	-0.628520420534681	-0.628520420534681	mouseSampleTag5
Aoki_701946	1.68727121166146	0.152409105958307	-0.579108360694431	-0.630285978462666	-0.630285978462666	mouseSampleTag5
Aoki_571160	1.6873255561734	0.151003025451584	-0.563470599541691	-0.637428991041644	-0.637428991041644	mouseSampleTag5
Aoki_848476	1.68695542810249	0.15053567790228	-0.548922730295708	-0.644284187854531	-0.644284187854531	mouseSampleTag5
Aoki_33090	1.69818463451133	0.11891851632406	-0.575084642263502	-0.621009254285943	-0.621009254285943	mouseSampleTag5
Aoki_330371	1.69962791283193	0.114078982102614	-0.570509766312259	-0.621598564311142	-0.621598564311142	mouseSampleTag5
Aoki_713080	1.70127639576726	0.108669200056251	-0.567894455620717	-0.621025570101398	-0.621025570101398	mouseSampleTag5
Aoki_400903	1.70080787225624	0.108665737494077	-0.551221427743244	-0.629126091003535	-0.629126091003535	mouseSampleTag5
Aoki_443253	1.70413442591615	0.0988622487927434	-0.55974269068391	-0.621626992012493	-0.621626992012493	mouseSampleTag5
Aoki_523553	1.70238200308224	0.104403052126081	-0.558763743505738	-0.624010655851291	-0.624010655851291	mouseSampleTag5
Aoki_655280	1.70260793336144	0.103995837061779	-0.562435023006964	-0.622084373708127	-0.622084373708127	mouseSampleTag5
Aoki_747983	1.70912290536791	0.0806235051004553	-0.540796793204263	-0.624474808632049	-0.624474808632049	mouseSampleTag5
Aoki_42742	1.70619854993463	0.0913307961787308	-0.550817073025676	-0.623356136543845	-0.623356136543845	mouseSampleTag5
Aoki_264659	1.70641200264876	0.090223989707166	-0.546912355238191	-0.624861818558867	-0.624861818558867	mouseSampleTag5
Aoki_647174	1.70699857705241	0.0899339112593728	-0.564863696062823	-0.616034396124478	-0.616034396124478	mouseSampleTag5
Aoki_771854	1.70769516853019	0.0874024920665116	-0.561734278784219	-0.616681690906244	-0.616681690906244	mouseSampleTag5
Aoki_188806	1.71044097467573	0.0772474075251297	-0.550085457398663	-0.6188014624011	-0.6188014624011	mouseSampleTag5
Aoki_529474	1.70993131969078	0.0795572858214407	-0.556643441214198	-0.616422582149009	-0.616422582149009	mouseSampleTag5
Aoki_771001	1.70920596112733	0.0823090684508297	-0.560673585592037	-0.615420721993062	-0.615420721993062	mouseSampleTag5
Aoki_153165	1.69965863980482	0.107281804753865	-0.515493620332092	-0.645723412113299	-0.645723412113299	mouseSampleTag5
Aoki_71630	1.70037980301081	0.106843606762681	-0.526656081917353	-0.640283663928071	-0.640283663928071	mouseSampleTag5
Aoki_599116	1.69962482453422	0.109093579140781	-0.525935899822022	-0.641391251926492	-0.641391251926492	mouseSampleTag5
Aoki_738945	1.69937568026587	0.109955647111164	-0.526492622164754	-0.64141935260614	-0.64141935260614	mouseSampleTag5
Aoki_109231	1.70779826630259	0.081877349940769	-0.518777175419336	-0.635449220412013	-0.635449220412013	mouseSampleTag5
Aoki_529165	1.70890047823042	0.0771604497663477	-0.512217044266092	-0.636921941865336	-0.636921941865336	mouseSampleTag5
Aoki_262823	1.70408997614777	0.0897834799972459	-0.496779359133038	-0.648547048505987	-0.648547048505987	mouseSampleTag5
Aoki_834970	1.70106163688951	0.0983492073781798	-0.492027265810053	-0.653691789228819	-0.653691789228819	mouseSampleTag5
Aoki_465893	1.68267858870262	0.157100413828497	-0.511116083238435	-0.664331459646341	-0.664331459646341	mouseSampleTag5
Aoki_518946	1.68317760953129	0.157496146704585	-0.521369200778298	-0.659652277728787	-0.659652277728787	mouseSampleTag5
Aoki_586230	1.69438493605527	0.118610657329122	-0.4907824824684	-0.661106555457998	-0.661106555457998	mouseSampleTag5
Aoki_113741	1.68786280010839	0.136923848707145	-0.485999503412224	-0.669393572701654	-0.669393572701654	mouseSampleTag5
Aoki_827023	1.68930845653459	0.128468365033434	-0.468581044081266	-0.674597888743381	-0.674597888743381	mouseSampleTag5
Aoki_757732	1.7034555516267	0.102907551048912	-0.602121034225204	-0.602121034225204	-0.602121034225204	mouseSampleTag5
Aoki_6195	1.70332651063064	0.103329381201092	-0.602218630610578	-0.602218630610578	-0.602218630610578	mouseSampleTag5
Aoki_591256	1.70337897884952	0.103157902741043	-0.602178960530186	-0.602178960530186	-0.602178960530186	mouseSampleTag5
Aoki_525486	1.70359298166126	0.102457949099663	-0.602016976920307	-0.602016976920307	-0.602016976920307	mouseSampleTag5
Aoki_171609	1.70374351829717	0.10196505561061	-0.601902857969261	-0.601902857969261	-0.601902857969261	mouseSampleTag5
Aoki_105960	1.70381989125144	0.101714826436558	-0.601844905896001	-0.601844905896001	-0.601844905896001	mouseSampleTag5
Aoki_788967	1.70379266664545	0.101804038229696	-0.601865568291714	-0.601865568291714	-0.601865568291714	mouseSampleTag5
Aoki_255393	1.70464320234982	0.099010200744377	-0.6012178010314	-0.6012178010314	-0.6012178010314	mouseSampleTag5
Aoki_333487	1.70470411188711	0.0988095887197609	-0.601171233535622	-0.601171233535622	-0.601171233535622	mouseSampleTag5
Aoki_177281	1.7040810513347	0.100858314095474	-0.601646455143392	-0.601646455143392	-0.601646455143392	mouseSampleTag5
Aoki_460996	1.70413307092678	0.100687551856657	-0.601606874261144	-0.601606874261144	-0.601606874261144	mouseSampleTag5
Aoki_357004	1.70433935880148	0.100009867232364	-0.601449742011283	-0.601449742011283	-0.601449742011283	mouseSampleTag5
Aoki_232614	1.70425186595138	0.100297393734738	-0.601516419895374	-0.601516419895374	-0.601516419895374	mouseSampleTag5
Aoki_484173	1.70424068088656	0.100334140405489	-0.601524940430683	-0.601524940430683	-0.601524940430683	mouseSampleTag5
Aoki_240679	1.70753261586052	0.0894128782796903	-0.59898183138007	-0.59898183138007	-0.59898183138007	mouseSampleTag5
Aoki_816645	1.70755386722456	0.0893416694882671	-0.598965178904276	-0.598965178904276	-0.598965178904276	mouseSampleTag5
Aoki_622208	1.70805633145677	0.0876553212534344	-0.598570550903401	-0.598570550903401	-0.598570550903401	mouseSampleTag5
Aoki_387389	1.7079416036767	0.0880408227125766	-0.598660808796424	-0.598660808796424	-0.598660808796424	mouseSampleTag5
Aoki_150158	1.70790793706895	0.0881538957922235	-0.598687277620391	-0.598687277620391	-0.598687277620391	mouseSampleTag5
Aoki_190461	1.70788065960375	0.0882454931171382	-0.598708717573629	-0.598708717573629	-0.598708717573629	mouseSampleTag5
Aoki_253845	1.70561612927866	0.0957970959086745	-0.600471075062445	-0.600471075062445	-0.600471075062445	mouseSampleTag5
Aoki_721740	1.70535870645177	0.0966490442822247	-0.600669250244666	-0.600669250244666	-0.600669250244666	mouseSampleTag5
Aoki_532692	1.70528107549584	0.0969057102292611	-0.600728928575033	-0.600728928575033	-0.600728928575033	mouseSampleTag5
Aoki_850317	1.70528645339799	0.0968879334538923	-0.600724795617296	-0.600724795617296	-0.600724795617296	mouseSampleTag5
Aoki_662894	1.7067387836046	0.0920662600075024	-0.599601681204035	-0.599601681204035	-0.599601681204035	mouseSampleTag5
Aoki_811543	1.70681384953914	0.0918158987123147	-0.599543249417152	-0.599543249417152	-0.599543249417152	mouseSampleTag5
Aoki_200895	1.70726297300137	0.0903155937471844	-0.599192855582853	-0.599192855582853	-0.599192855582853	mouseSampleTag5
Aoki_684974	1.70705479253602	0.0910115323712856	-0.59935544163577	-0.59935544163577	-0.59935544163577	mouseSampleTag5
Aoki_810563	1.70698024032323	0.0912605436045227	-0.599413594642586	-0.599413594642586	-0.599413594642586	mouseSampleTag5
Aoki_321913	1.70645774287196	0.09300258532282	-0.599820109398259	-0.599820109398259	-0.599820109398259	mouseSampleTag5
Aoki_217012	1.7064083226359	0.0931670716206777	-0.599858464752192	-0.599858464752192	-0.599858464752192	mouseSampleTag5
Aoki_782921	1.70643246151388	0.0930867358548739	-0.599839732456252	-0.599839732456252	-0.599839732456252	mouseSampleTag5
Aoki_548759	1.70652992645386	0.0927622473596497	-0.599764057937836	-0.599764057937836	-0.599764057937836	mouseSampleTag5
Aoki_837280	1.70662694437907	0.0924390577375299	-0.599688667372201	-0.599688667372201	-0.599688667372201	mouseSampleTag5
Aoki_164353	1.70622539283198	0.0937754949958384	-0.600000295942606	-0.600000295942606	-0.600000295942606	mouseSampleTag5
Aoki_397284	1.70597222737697	0.0946164200939454	-0.60019621582364	-0.60019621582364	-0.60019621582364	mouseSampleTag5
Aoki_661591	1.70602228933033	0.0944502334118782	-0.600157507580735	-0.600157507580735	-0.600157507580735	mouseSampleTag5
Aoki_853295	1.71078801458663	0.0783949801616815	-0.596394331582771	-0.596394331582771	-0.596394331582771	mouseSampleTag5
Aoki_175595	1.710503060653	0.0793683911425048	-0.596623817265167	-0.596623817265167	-0.596623817265167	mouseSampleTag5
Aoki_64447	1.71060016842185	0.0790368654695601	-0.596545677963804	-0.596545677963804	-0.596545677963804	mouseSampleTag5
Aoki_182764	1.71068880422435	0.0787340850992285	-0.596474296441193	-0.596474296441193	-0.596474296441193	mouseSampleTag5
Aoki_585942	1.71025883007381	0.0802012949570075	-0.596820041676939	-0.596820041676939	-0.596820041676939	mouseSampleTag5
Aoki_1127	1.71035086811528	0.0798875667941761	-0.596746144969818	-0.596746144969818	-0.596746144969818	mouseSampleTag5
Aoki_476480	1.71036307938554	0.0798459287995098	-0.596736336061683	-0.596736336061683	-0.596736336061683	mouseSampleTag5
Aoki_603459	1.70996506476511	0.0812014307807539	-0.597055498515288	-0.597055498515288	-0.597055498515288	mouseSampleTag5
Aoki_825993	1.70994110221811	0.0812829307644709	-0.59707467766086	-0.59707467766086	-0.59707467766086	mouseSampleTag5
Aoki_858	1.71008753644604	0.0807846957063764	-0.596957410717473	-0.596957410717473	-0.596957410717473	mouseSampleTag5
Aoki_194905	1.71013782183342	0.0806134963616906	-0.596917106065038	-0.596917106065038	-0.596917106065038	mouseSampleTag5
Aoki_702756	1.7095035809057	0.0827688515770376	-0.597424144160913	-0.597424144160913	-0.597424144160913	mouseSampleTag5
